DEPTH,DTCO,ECGR,HART,PEFZ,RHOZ,TNPH,Gelogical layer
2825.496,100.087,58.664,1.087,4.159,2.455,0.234,7
2825.648,99.496,62.371,0.945,4.144,2.458,0.233,7
2825.801,99.627,63.655,0.899,4.101,2.456,0.234,7
2825.953,99.34,60.829,0.926,4.086,2.457,0.238,7
2826.106,97.649,57.975,1.031,4.128,2.462,0.208,7
2826.258,96.966,55.95,1.105,4.193,2.471,0.191,7
2826.41,93.986,55.41,1.346,4.227,2.486,0.184,7
2826.563,93.246,55.838,1.42,4.222,2.499,0.203,7
2826.715,93.364,58.536,1.154,4.209,2.499,0.221,7
2826.868,92.418,56.381,0.968,4.222,2.49,0.232,7
2827.02,86.442,53.878,0.967,4.28,2.49,0.18,7
2827.172,85.708,53.025,1.212,4.368,2.502,0.17,7
2827.325,85.945,52.922,1.74,4.409,2.52,0.153,7
2827.477,85.794,53.165,2.322,4.401,2.526,0.16,7
2827.63,89.075,54.871,1.696,4.379,2.52,0.186,7
2827.782,92.392,58.412,1.296,4.387,2.509,0.208,7
2827.934,96.627,62.403,1.106,4.432,2.501,0.216,7
2828.087,97.088,64.087,1.156,4.46,2.499,0.218,7
2828.239,96.093,62.769,0.947,4.476,2.499,0.211,7
2828.392,94.978,60.193,0.911,4.458,2.507,0.196,7
2828.544,96.654,57.071,1.023,4.462,2.52,0.166,7
2828.696,95.51,56.245,1.314,4.489,2.529,0.184,7
2828.849,94.319,58.814,1.253,4.502,2.531,0.181,7
2829.001,93.976,57.899,1.078,4.527,2.525,0.185,7
2829.154,94.482,58.177,1.062,4.552,2.52,0.189,7
2829.306,93.118,57.528,1.095,4.597,2.52,0.191,7
2829.458,90.803,59.457,1.092,4.591,2.527,0.194,7
2829.611,89.536,55.734,1.082,4.585,2.529,0.185,7
2829.763,89.352,52.521,1.313,4.589,2.529,0.187,7
2829.916,88.385,51.021,1.676,4.609,2.535,0.182,7
2830.068,85.885,51.417,1.699,4.629,2.55,0.172,7
2830.22,80.909,50.89,1.559,4.659,2.558,0.173,7
2830.373,81.503,44.883,1.392,4.716,2.548,0.158,7
2830.525,83.993,44.797,1.744,4.734,2.536,0.145,7
2830.678,84.027,48.659,2.064,4.715,2.533,0.149,7
2830.83,84.602,53.074,2.42,4.676,2.537,0.162,7
2830.982,93.596,58.986,1.658,4.671,2.529,0.191,7
2831.135,94.488,56.513,1.137,4.618,2.519,0.207,7
2831.287,94.696,52.922,1.097,4.552,2.51,0.202,7
2831.44,94.346,50.797,0.984,4.488,2.509,0.189,7
2831.592,91.772,49.405,1.181,4.486,2.509,0.175,7
2831.744,90.632,49.747,1.255,4.486,2.512,0.169,7
2831.897,89.764,48.939,1.36,4.465,2.513,0.17,7
2832.049,87.756,47.295,1.305,4.41,2.511,0.168,7
2832.202,86.308,43.52,1.4,4.345,2.505,0.162,7
2832.354,87.17,43.384,1.527,4.272,2.502,0.157,7
2832.506,88.069,44.926,1.997,4.24,2.495,0.159,7
2832.659,88.222,47.744,1.865,4.214,2.484,0.164,7
2832.811,87.949,47.708,1.704,4.192,2.472,0.171,7
2832.964,86.617,45.537,1.338,4.166,2.466,0.164,7
2833.116,85.504,42.942,1.361,4.135,2.471,0.165,7
2833.268,86.289,43.021,1.667,4.089,2.476,0.163,7
2833.421,85.027,43.861,2.138,3.986,2.477,0.161,7
2833.573,84.852,45.898,2.133,3.874,2.468,0.183,7
2833.726,86.562,45.568,1.66,3.803,2.454,0.198,7
2833.878,86.603,46.944,1.53,3.807,2.438,0.191,7
2834.03,86.642,47.881,1.505,3.877,2.425,0.179,7
2834.183,86.79,48.433,1.577,3.934,2.429,0.172,7
2834.335,87.692,49.136,1.713,3.948,2.449,0.165,7
2834.488,88.96,51.75,1.78,3.926,2.471,0.164,7
2834.64,90.874,53.911,1.663,3.898,2.478,0.177,7
2834.792,95.616,55.273,1.245,3.891,2.466,0.192,7
2834.945,96.493,54.415,1.11,3.849,2.455,0.202,7
2835.097,96.535,56.699,1.111,3.816,2.454,0.206,7
2835.25,94.606,59.508,1.134,3.794,2.466,0.199,7
2835.402,94.593,60.807,1.26,3.855,2.473,0.184,7
2835.554,91.804,54.615,1.338,3.921,2.478,0.181,7
2835.707,91.256,49.743,1.344,4.002,2.48,0.178,7
2835.859,90.126,45.022,1.3,4.063,2.494,0.167,7
2836.012,90.397,45.523,1.557,4.153,2.508,0.162,7
2836.164,89.472,46.776,1.792,4.227,2.519,0.164,7
2836.316,86.21,48.661,1.717,4.254,2.523,0.183,7
2836.469,84.69,48.642,1.283,4.297,2.517,0.177,7
2836.621,84.868,44.186,1.291,4.36,2.514,0.154,7
2836.774,85.223,40.88,1.771,4.458,2.514,0.142,7
2836.926,85.247,45.213,2.813,4.523,2.517,0.14,7
2837.078,85.23,48.335,2.07,4.55,2.516,0.153,7
2837.231,82.68,49.093,1.522,4.622,2.514,0.155,7
2837.383,83.145,43.785,1.3,4.736,2.525,0.148,7
2837.536,84.071,40.667,1.78,4.935,2.538,0.138,7
2837.688,84.247,38.938,2.22,5.094,2.554,0.14,7
2837.84,80.62,42.912,2.294,5.209,2.556,0.146,7
2837.993,80.488,46.23,1.908,5.268,2.553,0.152,7
2838.145,81.708,49.745,1.72,5.328,2.543,0.157,7
2838.298,84.57,53.321,1.746,5.35,2.543,0.163,7
2838.45,88.528,54.927,1.695,5.375,2.542,0.173,7
2838.602,89.206,57.422,1.341,5.424,2.543,0.183,7
2838.755,89.361,59.231,1.232,5.532,2.541,0.175,7
2838.907,90.836,57.035,1.317,5.633,2.552,0.16,7
2839.06,90.545,57.209,1.74,5.714,2.569,0.167,7
2839.212,93.5,58.941,1.747,5.766,2.577,0.184,7
2839.364,92.959,59.375,1.483,5.762,2.573,0.212,7
2839.517,96.963,66.858,1.244,5.691,2.562,0.218,7
2839.669,99.53,71.134,1.052,5.585,2.556,0.229,7
2839.822,101.796,73.619,0.986,5.484,2.545,0.241,7
2839.974,102.933,74.058,0.968,5.396,2.542,0.242,7
2840.126,102.804,72.934,1.02,5.34,2.545,0.246,7
2840.279,102.197,76.192,0.995,5.342,2.549,0.244,7
2840.431,102.153,77.47,0.956,5.393,2.547,0.248,7
2840.584,103.259,78.804,0.902,5.44,2.542,0.254,7
2840.736,104.183,78.31,0.897,5.458,2.54,0.26,7
2840.888,104.533,77.045,0.941,5.45,2.539,0.265,7
2841.041,102.619,76.8,0.968,5.429,2.536,0.262,7
2841.193,102.058,77.17,0.954,5.427,2.533,0.249,7
2841.346,101.259,73.532,0.928,5.451,2.535,0.228,7
2841.498,101.602,72.617,1.019,5.499,2.543,0.219,7
2841.65,96.966,70.276,1.115,5.523,2.555,0.22,7
2841.803,96.768,68.068,1.214,5.523,2.565,0.216,7
2841.955,99.983,65.946,1.202,5.48,2.566,0.222,7
2842.108,101.33,67.133,1.178,5.472,2.554,0.227,7
2842.26,103.283,73.046,1.102,5.449,2.535,0.241,7
2842.412,107.096,76.821,0.965,5.357,2.515,0.267,7
2842.565,110.84,79.773,0.798,5.143,2.496,0.296,7
2842.717,112.258,80.332,0.705,4.85,2.476,0.273,7
2842.87,110.846,79.247,0.736,4.614,2.458,0.244,7
2843.022,109.374,73.364,0.788,4.492,2.451,0.251,7
2843.174,103.978,70.039,0.828,4.495,2.454,0.238,7
2843.327,103.132,67.522,0.899,4.524,2.465,0.232,7
2843.479,102.957,70.296,0.956,4.519,2.469,0.23,7
2843.632,102.598,68.807,0.912,4.441,2.47,0.241,7
2843.784,101.104,67.25,0.871,4.324,2.468,0.236,7
2843.936,99.917,63.265,0.89,4.213,2.464,0.238,7
2844.089,97.903,62.076,0.964,4.166,2.452,0.232,7
2844.241,95.908,59.603,1.058,4.151,2.441,0.217,7
2844.394,95.393,56.885,1.3,4.098,2.434,0.194,7
2844.546,94.145,53.346,1.328,4.02,2.432,0.186,7
2844.698,92.218,51.449,1.331,3.947,2.429,0.192,7
2844.851,92.414,47.81,1.276,3.951,2.421,0.205,7
2845.003,92.483,48.348,1.355,3.992,2.421,0.209,7
2845.156,91.415,48.924,1.382,4.066,2.426,0.208,7
2845.308,92.884,51.518,1.443,4.141,2.433,0.209,7
2845.46,94.491,52.193,1.516,4.197,2.431,0.203,7
2845.613,95.031,53.292,1.451,4.224,2.422,0.2,7
2845.765,94.358,50.437,1.388,4.235,2.412,0.199,7
2845.918,92.554,49.468,1.326,4.273,2.408,0.199,7
2846.07,92.146,48.372,1.33,4.318,2.417,0.196,7
2846.222,93.036,51.527,1.56,4.348,2.438,0.196,7
2846.375,98.92,58.689,1.554,4.356,2.454,0.203,7
2846.527,101.846,64.33,1.323,4.365,2.458,0.219,7
2846.68,108.032,68.797,0.977,4.368,2.447,0.257,7
2846.832,112.472,71.371,0.795,4.302,2.443,0.262,7
2846.984,114.521,73.18,0.742,4.213,2.443,0.268,8
2847.137,115.926,75.526,0.774,4.138,2.449,0.271,8
2847.289,116.751,76.367,0.727,4.121,2.446,0.285,8
2847.442,117.848,75.788,0.638,4.158,2.424,0.295,8
2847.594,119.448,75.846,0.589,4.204,2.391,0.289,8
2847.746,117.556,75.686,0.62,4.298,2.366,0.287,8
2847.899,115.914,75.175,0.669,4.42,2.359,0.291,8
2848.051,115.86,78.764,0.697,4.526,2.36,0.296,8
2848.204,114.81,79.728,0.709,4.567,2.356,0.297,8
2848.356,114.482,80.044,0.722,4.517,2.36,0.297,8
2848.508,110.407,75.802,0.735,4.462,2.37,0.291,8
2848.661,110.719,72.693,0.686,4.447,2.382,0.289,8
2848.813,110.459,68.829,0.72,4.481,2.389,0.288,8
2848.966,110.823,74.763,0.764,4.514,2.39,0.311,8
2849.118,108.371,76.672,0.756,4.505,2.389,0.306,8
2849.27,109.857,79.02,0.727,4.461,2.389,0.305,8
2849.423,112.925,77.345,0.745,4.412,2.389,0.304,8
2849.575,114.92,78.471,0.785,4.412,2.382,0.307,8
2849.728,115.248,75.82,0.751,4.413,2.384,0.309,8
2849.88,114.194,74.672,0.697,4.424,2.38,0.302,8
2850.032,115.21,72.779,0.698,4.386,2.384,0.303,8
2850.185,113.957,76.057,0.706,4.385,2.379,0.312,8
2850.337,114.276,80.237,0.686,4.423,2.376,0.315,8
2850.49,114.782,83.641,0.661,4.501,2.373,0.327,8
2850.642,116.976,87.04,0.647,4.548,2.371,0.331,8
2850.794,117.622,88.499,0.631,4.56,2.373,0.34,8
2850.947,117.679,87.305,0.626,4.531,2.379,0.342,8
2851.099,117.606,86.486,0.618,4.525,2.378,0.354,8
2851.252,117.244,87.324,0.618,4.551,2.375,0.364,8
2851.404,116.53,93.262,0.628,4.613,2.369,0.347,8
2851.556,115.175,96.363,0.654,4.707,2.366,0.327,8
2851.709,113.179,94.759,0.67,4.793,2.367,0.311,8
2851.861,113.39,88.694,0.692,4.859,2.368,0.313,8
2852.014,114.759,86.97,0.696,4.874,2.368,0.305,8
2852.166,115.681,90.074,0.654,4.877,2.365,0.311,8
2852.318,116.672,95.285,0.599,4.899,2.358,0.324,8
2852.471,117.427,96.093,0.598,4.952,2.348,0.328,8
2852.623,117.315,92.382,0.617,4.99,2.345,0.315,8
2852.776,117.615,86.649,0.629,5.017,2.346,0.326,8
2852.928,116.455,84.694,0.636,5.038,2.347,0.325,8
2853.08,116.382,84.043,0.646,5.049,2.346,0.301,8
2853.233,115.164,85.757,0.674,5.025,2.347,0.289,8
2853.385,114.821,85.586,0.689,4.957,2.354,0.294,8
2853.538,114.423,84.741,0.694,4.908,2.36,0.302,8
2853.69,112.588,84.237,0.699,4.892,2.364,0.305,8
2853.842,112.098,80.333,0.715,4.903,2.366,0.317,8
2853.995,111.762,82.718,0.723,4.871,2.373,0.313,8
2854.147,111.527,85.011,0.744,4.82,2.38,0.308,8
2854.3,111.813,87.347,0.74,4.777,2.384,0.31,8
2854.452,111.858,86.766,0.734,4.802,2.382,0.315,8
2854.604,112.153,85.394,0.697,4.869,2.376,0.312,8
2854.757,112.46,83.379,0.675,4.919,2.374,0.298,8
2854.909,112.518,83.077,0.677,4.907,2.379,0.289,8
2855.062,112.559,84.454,0.702,4.861,2.387,0.295,8
2855.214,113.028,91.968,0.714,4.846,2.389,0.298,8
2855.366,113.076,91.948,0.702,4.881,2.385,0.298,8
2855.519,113.367,91.738,0.705,4.947,2.379,0.293,8
2855.671,114.365,92.417,0.705,4.98,2.379,0.305,8
2855.824,114.794,93.114,0.68,4.952,2.385,0.311,8
2855.976,115.737,94.841,0.663,4.901,2.391,0.341,8
2856.128,116.391,91.469,0.657,4.87,2.393,0.334,8
2856.281,116.671,90.684,0.651,4.864,2.392,0.32,8
2856.433,116.909,89.823,0.662,4.862,2.388,0.307,8
2856.586,117.214,91.075,0.666,4.854,2.387,0.294,8
2856.738,117.521,94.827,0.656,4.845,2.385,0.291,8
2856.89,118.067,96.908,0.637,4.837,2.386,0.306,8
2857.043,117.78,96.21,0.636,4.867,2.382,0.327,8
2857.195,117.925,94.672,0.64,4.909,2.379,0.326,8
2857.348,117.635,94.032,0.655,4.891,2.385,0.309,8
2857.5,116.353,93.243,0.661,4.817,2.393,0.297,8
2857.652,116.507,90.106,0.659,4.733,2.398,0.293,8
2857.805,116.842,87.795,0.659,4.695,2.393,0.302,8
2857.957,117.144,88.699,0.663,4.681,2.388,0.31,8
2858.11,117.693,92.226,0.656,4.675,2.387,0.325,8
2858.262,118.118,96.922,0.626,4.683,2.382,0.345,8
2858.414,118.398,101.354,0.6,4.69,2.375,0.357,8
2858.567,118.66,100.625,0.589,4.708,2.365,0.352,8
2858.719,117.997,100.321,0.598,4.696,2.362,0.338,8
2858.872,117.336,97.08,0.64,4.676,2.365,0.327,8
2859.024,116.705,95.967,0.653,4.643,2.371,0.323,8
2859.176,116.237,92.73,0.665,4.623,2.378,0.321,8
2859.329,116.116,98.103,0.673,4.629,2.381,0.322,8
2859.481,116.434,102.123,0.694,4.64,2.38,0.302,8
2859.634,116.927,105.728,0.675,4.641,2.375,0.304,8
2859.786,118.755,106.435,0.648,4.6,2.373,0.311,8
2859.938,118.871,107.06,0.631,4.551,2.374,0.326,8
2860.091,119.118,103.797,0.637,4.519,2.372,0.342,8
2860.243,118.999,102.496,0.654,4.517,2.368,0.333,8
2860.396,118.481,102.044,0.658,4.55,2.364,0.336,8
2860.548,117.588,101.742,0.66,4.618,2.363,0.343,8
2860.7,117.178,101.167,0.654,4.686,2.364,0.358,8
2860.853,116.959,102.656,0.659,4.74,2.366,0.343,8
2861.005,116.425,106.019,0.675,4.764,2.369,0.335,8
2861.158,116.035,106.265,0.674,4.791,2.371,0.331,8
2861.31,115.567,104.567,0.673,4.837,2.371,0.336,8
2861.462,114.79,102.735,0.671,4.912,2.37,0.335,8
2861.615,113.959,100.705,0.661,5.002,2.363,0.338,8
2861.767,113.447,97.901,0.652,5.046,2.361,0.333,8
2861.92,112.351,94.386,0.689,5.03,2.361,0.313,8
2862.072,111.808,91.41,0.749,4.929,2.378,0.309,8
2862.224,111.325,87.9,0.775,4.849,2.387,0.306,8
2862.377,110.234,88.408,0.758,4.832,2.388,0.324,8
2862.529,109.033,89.157,0.769,4.877,2.381,0.303,8
